WKT,CD_MUN,NM_MUN,SIGLA_UF,AREA_KM2,NM_SITUACA,CD_SITUACA
"MULTIPOLYGON (((-53.35805224 -29.631355418,-53.357098914 -29.630777268,-53.353389486 -29.628980059,-53.348498667 -29.625562388,-53.347930745 -29.625588851,-53.346530257 -29.625654107,-53.344471429 -29.625750038,-53.343814643 -29.626078771,-53.339410695 -29.628291466,-53.335351789 -29.633126395,-53.332083055 -29.634905191,-53.329528017 -29.635091668,-53.319476264 -29.62982083,-53.315848192 -29.623165291,-53.306906241 -29.616528912,-53.304591865 -29.616311121,-53.300748644 -29.61844969,-53.2972807 -29.623770995,-53.287067308 -29.616187451,-53.286562706 -29.613508161,-53.289116363 -29.610068563,-53.289665634 -29.609329061,-53.297118999 -29.605258696,-53.304614113 -29.602538594,-53.309070587 -29.599230337,-53.310200919 -29.591499626,-53.306787026 -29.588070021,-53.305538405 -29.58455334,-53.305381324 -29.582621977,-53.306457162 -29.57970292,-53.311554499 -29.576548556,-53.316442049 -29.575073571,-53.323736139 -29.575465448,-53.326853567 -29.574444744,-53.328003707 -29.572510096,-53.328140434 -29.572278941,-53.328280256 -29.570984264,-53.328396749 -29.569905605,-53.328758275 -29.566558074,-53.334982832 -29.556211304,-53.334256833 -29.552996089,-53.332733646 -29.552082711,-53.325067241 -29.550825215,-53.320790645 -29.548775439,-53.316755929 -29.544690667,-53.310008206 -29.537858267,-53.309383919 -29.536053474,-53.31160829 -29.52278566,-53.310231563 -29.519537168,-53.307541859 -29.516137489,-53.303726677 -29.512338538,-53.298649939 -29.509801229,-53.296881123 -29.507855013,-53.294074067 -29.499177875,-53.294358905 -29.498256505,-53.298739267 -29.495491176,-53.299634318 -29.492055154,-53.298842435 -29.490094255,-53.29536635 -29.487844011,-53.293912399 -29.485908442,-53.290830972 -29.482843744,-53.28835078 -29.48170915,-53.280802611 -29.478256699,-53.280488193 -29.476495838,-53.281694638 -29.474288518,-53.28668415 -29.469829036,-53.290859649 -29.463908977,-53.294168088 -29.452569548,-53.293290393 -29.450107467,-53.291373126 -29.448472526,-53.288873907 -29.448706388,-53.28646984 -29.449776996,-53.283602142 -29.453008391,-53.279556627 -29.454106114,-53.26872404 -29.451301859,-53.265350977 -29.449331971,-53.263186117 -29.449358802,-53.261626256 -29.447544987,-53.256131061 -29.447845487,-53.255653106 -29.448930791,-53.253923446 -29.449070866,-53.253707836 -29.450221684,-53.2506309 -29.450360472,-53.249090044 -29.451873691,-53.24895532 -29.455890133,-53.246519729 -29.455984627,-53.245614161 -29.457859544,-53.243388356 -29.4574608,-53.242274956 -29.458022812,-53.240247839 -29.461120006,-53.235307119 -29.465320004,-53.233358127 -29.464836077,-53.231429407 -29.465494336,-53.230153718 -29.464727371,-53.227383635 -29.466212465,-53.226895606 -29.46503957,-53.224494997 -29.464975989,-53.225899817 -29.466789327,-53.225074929 -29.468430913,-53.220119641 -29.46712997,-53.218987523 -29.468354737,-53.216060847 -29.468881146,-53.215325535 -29.469013404,-53.213401083 -29.46936019,-53.211642867 -29.470606451,-53.206727938 -29.46849965,-53.204387144 -29.468688658,-53.203496403 -29.466573256,-53.202312465 -29.465963546,-53.199766966 -29.466363245,-53.197409544 -29.465657121,-53.194508265 -29.467502487,-53.192299125 -29.467860775,-53.189624467 -29.467118308,-53.184327494 -29.467352081,-53.180116085 -29.470922073,-53.177130306 -29.472576183,-53.177017548 -29.472638637,-53.136956171 -29.494827749,-53.134813566 -29.495756542,-53.130902989 -29.496722475,-53.128396717 -29.49639124,-53.129180796 -29.498766228,-53.12624115 -29.499778067,-53.125941145 -29.502527541,-53.12148316 -29.503186483,-53.115613779 -29.505795284,-53.096590615 -29.516419657,-53.096563062 -29.520218243,-53.094817491 -29.523373666,-53.095875634 -29.52479176,-53.093840323 -29.528730028,-53.08659097 -29.529790005,-53.084311938 -29.527290833,-53.082799346 -29.526978202,-53.076879686 -29.528497868,-53.075387558 -29.529451847,-53.073411934 -29.532742492,-53.070392763 -29.534834134,-53.070444769 -29.536479931,-53.06948163 -29.537669378,-53.063841252 -29.53913267,-53.061195877 -29.538245289,-53.057904331 -29.540291415,-53.051703749 -29.540611766,-53.037992349 -29.547442227,-53.034074705 -29.550251799,-53.032968538 -29.552846967,-53.032357942 -29.553380973,-53.031156313 -29.552961312,-53.029838459 -29.553034961,-53.029189692 -29.553200325,-53.028480999 -29.553960948,-53.028892396 -29.553974159,-53.029964855 -29.55440168,-53.032860013 -29.55501604,-53.034333983 -29.554681887,-53.036321706 -29.554506544,-53.038191817 -29.55512598,-53.039250342 -29.555096098,-53.040294693 -29.555117372,-53.041324231 -29.554401751,-53.043445169 -29.553627639,-53.043969864 -29.553635001,-53.04509145 -29.554059221,-53.046527142 -29.554165634,-53.047432376 -29.554653554,-53.048672115 -29.554775324,-53.04931585 -29.555168465,-53.04988562 -29.555713204,-53.051068219 -29.557309315,-53.052349076 -29.557954124,-53.053212679 -29.558747762,-53.054086963 -29.559678784,-53.054739499 -29.560887143,-53.05596768 -29.563832298,-53.056339213 -29.564805581,-53.056371986 -29.566241334,-53.056383766 -29.566926872,-53.056641831 -29.567313253,-53.05746486 -29.567793048,-53.058111297 -29.568994367,-53.058128272 -29.569588549,-53.068823521 -29.564555441,-53.070314807 -29.563532083,-53.072886464 -29.55946355,-53.075334482 -29.558750812,-53.083061493 -29.558061036,-53.087895224 -29.559178634,-53.093249592 -29.558167044,-53.099298575 -29.559103978,-53.101349811 -29.557962275,-53.103973725 -29.558571777,-53.104457731 -29.558684195,-53.105690409 -29.558970346,-53.12958163 -29.559049635,-53.136526223 -29.559071497,-53.13658609 -29.579347696,-53.136586846 -29.579603808,-53.136671435 -29.608219938,-53.145248055 -29.608177122,-53.145064757 -29.612648558,-53.15052926 -29.612560963,-53.150693835 -29.626549083,-53.153920589 -29.626439798,-53.154095438 -29.632578797,-53.186833655 -29.631960807,-53.187128267 -29.647223472,-53.187130336 -29.647351583,-53.187561504 -29.669662244,-53.203859171 -29.669470659,-53.204131492 -29.693260627,-53.213302441 -29.701537115,-53.212772638 -29.704014733,-53.211142875 -29.704822336,-53.21068447 -29.706882698,-53.208184371 -29.710735959,-53.209664119 -29.713131741,-53.209877958 -29.716046782,-53.20994635 -29.719587007,-53.214810353 -29.723912629,-53.215801548 -29.724794112,-53.215931587 -29.724909757,-53.216052101 -29.7250171,-53.216384272 -29.725312967,-53.217957937 -29.726712398,-53.21848583 -29.727422473,-53.220831508 -29.730577673,-53.220222446 -29.73408323,-53.216903315 -29.739397708,-53.215524827 -29.739329105,-53.213219287 -29.740689306,-53.212634838 -29.74232493,-53.210883241 -29.743296875,-53.20929661 -29.745506548,-53.209904288 -29.746587273,-53.209558098 -29.74880976,-53.209531763 -29.750321505,-53.20709332 -29.752498994,-53.207312288 -29.755154251,-53.208973801 -29.758838402,-53.206817766 -29.761233167,-53.202913543 -29.76187815,-53.200680694 -29.763762669,-53.197778673 -29.764878124,-53.192559128 -29.763698916,-53.190171318 -29.764250831,-53.188622959 -29.765076675,-53.188239239 -29.766243423,-53.18688171 -29.765968971,-53.185386902 -29.766943047,-53.182843074 -29.765044707,-53.176006602 -29.763475074,-53.173912403 -29.765660392,-53.172254087 -29.767390144,-53.169307251 -29.76849657,-53.172318355 -29.769370337,-53.173405644 -29.769440067,-53.174547968 -29.769727488,-53.175012198 -29.769725942,-53.175664363 -29.769749888,-53.176222543 -29.769979197,-53.176823747 -29.770254702,-53.177375205 -29.770684497,-53.177996629 -29.771166523,-53.178591136 -29.771655969,-53.179142798 -29.772219306,-53.179883709 -29.773051707,-53.180456376 -29.773926184,-53.180975236 -29.774776261,-53.181408439 -29.775704824,-53.181830374 -29.777387167,-53.182071587 -29.77859853,-53.182333713 -29.780181193,-53.182519893 -29.78102396,-53.182924945 -29.781914339,-53.183215343 -29.782817466,-53.183803216 -29.783668337,-53.184421829 -29.784832694,-53.185743336 -29.787047187,-53.186960828 -29.789383898,-53.187481908 -29.790491835,-53.187910618 -29.791315928,-53.188320882 -29.792272994,-53.188649333 -29.793338623,-53.188810624 -29.794222222,-53.188877774 -29.795645141,-53.188930613 -29.797013437,-53.18893516 -29.798304841,-53.18883165 -29.79921423,-53.18878342 -29.800471645,-53.188678788 -29.801625396,-53.188630357 -29.80224945,-53.188692562 -29.802955214,-53.188763282 -29.803539804,-53.188923606 -29.80441089,-53.189115126 -29.805273087,-53.189443947 -29.806329689,-53.189760709 -29.806989092,-53.190153076 -29.807738115,-53.190641365 -29.808448795,-53.191115587 -29.80923187,-53.192534617 -29.811417721,-53.193006177 -29.812446108,-53.19346178 -29.813572348,-53.193735669 -29.81439674,-53.193810695 -29.815241112,-53.193743518 -29.816433194,-53.193778512 -29.817606961,-53.193932053 -29.819500424,-53.194158413 -29.821974762,-53.194116295 -29.823475808,-53.194162433 -29.824612687,-53.194452862 -29.825688376,-53.194930623 -29.826678305,-53.195210423 -29.827765654,-53.195872109 -29.829587381,-53.196249077 -29.831027603,-53.196565117 -29.831662504,-53.196923797 -29.83226549,-53.197347493 -29.833069132,-53.197770431 -29.833775272,-53.198303551 -29.83454083,-53.198717125 -29.834942629,-53.199181936 -29.835475842,-53.19954019 -29.8359157,-53.199931029 -29.836257303,-53.200442898 -29.83656296,-53.201108853 -29.836712936,-53.201974653 -29.836625226,-53.202763079 -29.836484344,-53.203611679 -29.836206705,-53.204538556 -29.835796525,-53.205262931 -29.83548852,-53.205963094 -29.835257466,-53.206503778 -29.834991371,-53.207091549 -29.834647343,-53.207670859 -29.834175807,-53.208280888 -29.833653588,-53.208635349 -29.833190213,-53.209081695 -29.832640974,-53.209403683 -29.832127187,-53.209529108 -29.831513086,-53.209618401 -29.830641489,-53.209569449 -29.829916203,-53.209374166 -29.828889763,-53.209212085 -29.827999092,-53.209076792 -29.82703462,-53.209297636 -29.826525261,-53.209784271 -29.82625304,-53.210421512 -29.826219565,-53.211007783 -29.826430386,-53.211990234 -29.826778772,-53.21309765 -29.827077423,-53.214430809 -29.827192021,-53.215520088 -29.827167999,-53.216374163 -29.827229364,-53.217149374 -29.827175951,-53.218125691 -29.826980711,-53.21898812 -29.826804883,-53.219699896 -29.826770961,-53.220579148 -29.826736359,-53.221314188 -29.826745462,-53.22206377 -29.826797406,-53.222889595 -29.826804563,-53.223574479 -29.826868342,-53.224325379 -29.826866154,-53.225051251 -29.826876157,-53.225670425 -29.826792253,-53.226228803 -29.826622156,-53.226927013 -29.826406025,-53.227459922 -29.826059109,-53.227896331 -29.825473067,-53.228119799 -29.824676345,-53.228388113 -29.823866074,-53.228644307 -29.822803689,-53.228929124 -29.821760765,-53.229013854 -29.820889596,-53.229289701 -29.819989014,-53.22961216 -29.819364195,-53.230002969 -29.818801654,-53.230357934 -29.81824897,-53.23082253 -29.817744439,-53.231466009 -29.817146194,-53.232210101 -29.816591117,-53.23308153 -29.816137079,-53.233799932 -29.815666268,-53.234532481 -29.815234254,-53.235449183 -29.814759042,-53.236204417 -29.81435607,-53.236899203 -29.813965788,-53.237691826 -29.813592774,-53.238624282 -29.813191848,-53.241703741 -29.812091206,-53.244862165 -29.811035894,-53.245944705 -29.810724036,-53.246914141 -29.810487696,-53.24798589 -29.810175629,-53.24897862 -29.80990928,-53.249786857 -29.809597321,-53.250950569 -29.809123764,-53.251740317 -29.808677879,-53.260818865 -29.803951539,-53.262580786 -29.802955203,-53.26380545 -29.802335687,-53.264930464 -29.801808584,-53.265793683 -29.801534261,-53.26662329 -29.801486774,-53.26762845 -29.801580762,-53.268968963 -29.801647461,-53.26998955 -29.801629656,-53.271077483 -29.801749743,-53.272065883 -29.801731375,-53.2731277 -29.801374708,-53.274145295 -29.800855663,-53.274866186 -29.800482712,-53.275437518 -29.800104819,-53.2759225 -29.799761822,-53.276391931 -29.799371647,-53.276834637 -29.798868176,-53.277225767 -29.798210128,-53.277418214 -29.797540581,-53.277439266 -29.796676123,-53.277375726 -29.795733632,-53.277087607 -29.794747344,-53.276852527 -29.794118655,-53.276563469 -29.793488142,-53.276186295 -29.79289568,-53.275685069 -29.792323873,-53.275170056 -29.791837351,-53.274376464 -29.791408931,-53.273354081 -29.79094371,-53.272498954 -29.79066419,-53.271655881 -29.790459314,-53.270838686 -29.790212646,-53.269797496 -29.789757986,-53.26911474 -29.789198903,-53.267858042 -29.787885632,-53.266338566 -29.786288051,-53.265946325 -29.785630125,-53.265712629 -29.785018091,-53.265704303 -29.784334929,-53.265959831 -29.78323817,-53.26644567 -29.782606952,-53.267021908 -29.782229454,-53.267659585 -29.781876399,-53.268770003 -29.781677249,-53.269938765 -29.781529529,-53.271127364 -29.781530153,-53.27222479 -29.781753804,-53.274497628 -29.782468503,-53.276635076 -29.783394644,-53.278488472 -29.784084197,-53.279868905 -29.784478815,-53.281243412 -29.784606477,-53.282641302 -29.784634744,-53.283982738 -29.784626666,-53.285218264 -29.784779747,-53.286516615 -29.785146661,-53.287516213 -29.785450727,-53.288506165 -29.785604634,-53.289636969 -29.785726052,-53.290560838 -29.785374735,-53.290966812 -29.784691522,-53.291055607 -29.783832297,-53.29102747 -29.78230124,-53.291061105 -29.780867565,-53.291081592 -29.779662984,-53.290846413 -29.778854628,-53.29039206 -29.777767483,-53.28986714 -29.776939527,-53.289178503 -29.776191103,-53.288341473 -29.775533372,-53.287314551 -29.774986632,-53.286639971 -29.774855729,-53.285659536 -29.774432636,-53.284994221 -29.77375209,-53.284426769 -29.773337466,-53.283783813 -29.77268241,-53.283502219 -29.771772751,-53.283484569 -29.770926046,-53.283568694 -29.770073516,-53.283787585 -29.769118591,-53.284089332 -29.767944287,-53.284291777 -29.767039428,-53.284303616 -29.76621219,-53.28432498 -29.765311666,-53.284208788 -29.764333974,-53.283951072 -29.763548291,-53.283672496 -29.762826353,-53.283492509 -29.762059499,-53.283155014 -29.761477068,-53.282506929 -29.760891217,-53.281718504 -29.760398645,-53.280918005 -29.759938474,-53.27986806 -29.759499143,-53.278745746 -29.75914881,-53.277072269 -29.758471491,-53.275772284 -29.757942366,-53.274869393 -29.757643437,-53.273985439 -29.757153756,-53.273424073 -29.756694733,-53.272982925 -29.756262648,-53.2725933 -29.755809646,-53.272340583 -29.755254213,-53.272273438 -29.754576369,-53.272137247 -29.753742216,-53.272014662 -29.75286303,-53.271541818 -29.752047785,-53.270907209 -29.751219951,-53.270152519 -29.750417626,-53.269429443 -29.749656586,-53.2678895 -29.74878054,-53.266293148 -29.748628617,-53.26496014 -29.748492773,-53.263313691 -29.748684172,-53.2618164 -29.74887908,-53.260528254 -29.748940732,-53.258882979 -29.748795133,-53.25754418 -29.7484973,-53.256083834 -29.748045782,-53.255043812 -29.747501346,-53.25426512 -29.74697433,-53.253882323 -29.746486589,-53.253615037 -29.745908823,-53.253584876 -29.745054662,-53.253607876 -29.744214496,-53.253856615 -29.742803692,-53.254586332 -29.739558482,-53.254799418 -29.738324926,-53.254929064 -29.737240756,-53.254882119 -29.736400146,-53.254727196 -29.73553064,-53.254479163 -29.73468541,-53.254166768 -29.733714371,-53.253840004 -29.73283102,-53.253613399 -29.731928834,-53.253528516 -29.731025853,-53.25352077 -29.730188174,-53.253932106 -29.729508257,-53.254457402 -29.728848236,-53.255261382 -29.728260788,-53.256035106 -29.727821266,-53.257074404 -29.727616015,-53.258229814 -29.727622193,-53.259279911 -29.727989487,-53.2606715 -29.728646798,-53.261807307 -29.729109076,-53.26306183 -29.7293954,-53.264264241 -29.72966302,-53.265232385 -29.729657393,-53.26640087 -29.729488613,-53.267434025 -29.729100816,-53.268428944 -29.728650182,-53.269291036 -29.728134234,-53.270288732 -29.727178639,-53.270680599 -29.726594602,-53.271050059 -29.72592055,-53.271632179 -29.725148592,-53.272351117 -29.7244108,-53.273075411 -29.723773512,-53.274090205 -29.723191882,-53.275060209 -29.722791462,-53.276042168 -29.722605546,-53.277094316 -29.722519468,-53.278000963 -29.722497286,-53.278975665 -29.722577946,-53.279734183 -29.722874332,-53.28031875 -29.723324828,-53.280711967 -29.723859163,-53.281272937 -29.725232356,-53.281504163 -29.726292428,-53.281759166 -29.727521883,-53.282010427 -29.729010603,-53.282140916 -29.729657604,-53.282363904 -29.730458518,-53.282555284 -29.731201376,-53.282795255 -29.731857739,-53.283192736 -29.732532434,-53.283707477 -29.733088632,-53.284214007 -29.733577716,-53.284751488 -29.73394784,-53.285486929 -29.734262222,-53.28627275 -29.734282147,-53.287455283 -29.734094247,-53.288332095 -29.733772687,-53.289178987 -29.733279773,-53.289634926 -29.732860359,-53.290093693 -29.732465612,-53.290460103 -29.731858688,-53.290789869 -29.731302818,-53.29110699 -29.730712959,-53.291334738 -29.730012571,-53.291229661 -29.729269973,-53.290894135 -29.7280964,-53.28980683 -29.72529569,-53.288866788 -29.723418229,-53.288162572 -29.722131629,-53.287624321 -29.721185867,-53.286983257 -29.719246609,-53.286503612 -29.718026146,-53.286208342 -29.717112796,-53.285958987 -29.715551824,-53.28579449 -29.714456752,-53.28568854 -29.713023753,-53.285771009 -29.710855016,-53.285588912 -29.708715407,-53.285419788 -29.707660737,-53.285497316 -29.705856744,-53.285470029 -29.704426751,-53.285612341 -29.702561435,-53.285999741 -29.701445253,-53.286671384 -29.700444618,-53.286872197 -29.699826622,-53.28667396 -29.699195219,-53.285713267 -29.698562523,-53.284317159 -29.698236734,-53.283138443 -29.69747152,-53.282181148 -29.695823406,-53.281595998 -29.69367479,-53.281554251 -29.692031853,-53.281850503 -29.690775171,-53.282343971 -29.689766337,-53.282913634 -29.689062546,-53.28370541 -29.688481311,-53.28477923 -29.687872956,-53.286016338 -29.687156329,-53.286959982 -29.686406026,-53.287658024 -29.685583549,-53.288255237 -29.684498114,-53.292013842 -29.67790643,-53.293017248 -29.675979826,-53.293532159 -29.67484286,-53.29457827 -29.673326348,-53.295468598 -29.67248194,-53.296554573 -29.671663948,-53.298122332 -29.671059311,-53.299226345 -29.6708183,-53.30044929 -29.670812745,-53.301439049 -29.671112921,-53.302165274 -29.671596718,-53.302690252 -29.672192676,-53.303011865 -29.672862725,-53.303246425 -29.673510047,-53.303299521 -29.674326317,-53.303098018 -29.675511068,-53.302766163 -29.676526595,-53.302520217 -29.677572611,-53.302442855 -29.678538608,-53.302517196 -29.679544273,-53.302748038 -29.680567016,-53.303088416 -29.681475421,-53.303690537 -29.682576202,-53.304888458 -29.68365636,-53.306087839 -29.684339986,-53.307191428 -29.684779586,-53.308521137 -29.685178765,-53.3102613 -29.685503204,-53.312201916 -29.685611539,-53.313371852 -29.685498759,-53.314409934 -29.685225182,-53.315949885 -29.684678871,-53.31759812 -29.683732513,-53.318778219 -29.682545659,-53.32042693 -29.680770431,-53.322050976 -29.679152808,-53.323445157 -29.67776598,-53.325135598 -29.676338913,-53.326581844 -29.675316058,-53.327997028 -29.674447018,-53.329160868 -29.67389159,-53.33014489 -29.67346105,-53.331234169 -29.673189308,-53.332591934 -29.672719504,-53.334076419 -29.672488076,-53.33557101 -29.672356365,-53.337016299 -29.67230985,-53.3387515 -29.672295167,-53.340586972 -29.67257939,-53.342805196 -29.67287335,-53.344729827 -29.672984435,-53.346111808 -29.673011586,-53.347645897 -29.672870437,-53.349058448 -29.672486808,-53.350612718 -29.672055205,-53.351929896 -29.671506188,-53.35289432 -29.670866034,-53.353840415 -29.670114689,-53.354773569 -29.669173703,-53.355369399 -29.668218909,-53.355789753 -29.666955997,-53.356118443 -29.665840338,-53.356439037 -29.664623695,-53.356887914 -29.662344358,-53.357815611 -29.659287669,-53.35882697 -29.656002274,-53.359222517 -29.655145309,-53.359649949 -29.654176461,-53.35994943 -29.653325227,-53.359820859 -29.652465066,-53.359349887 -29.651834054,-53.358137035 -29.650754117,-53.355711713 -29.648788964,-53.354620114 -29.647707907,-53.353165727 -29.64653832,-53.351944682 -29.645590279,-53.351135318 -29.64465139,-53.350795771 -29.643840551,-53.350703348 -29.643017314,-53.350809955 -29.642078187,-53.351276655 -29.641244815,-53.35195359 -29.640536975,-53.352693314 -29.639928163,-53.353481926 -29.63946859,-53.354303549 -29.639140708,-53.355183803 -29.63903991,-53.356113781 -29.639086383,-53.357199909 -29.639264159,-53.358008489 -29.63956777,-53.358635654 -29.639762199,-53.359542284 -29.639926266,-53.360421059 -29.639682906,-53.361289114 -29.639162497,-53.361748955 -29.638377212,-53.361874444 -29.637376818,-53.361894211 -29.636720342,-53.361291354 -29.635071685,-53.360393847 -29.6336691,-53.35940205 -29.632508556,-53.35805224 -29.631355418)))","4300109",Agudo,RS,"534.624",Estado de calamidade pública,"3"
